web_url,snippet,lead_paragraph,abstract,print_page,blog,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,subsection_name,byline,type_of_material,_id,word_count
http://www.nytimes.com/2011/12/30/sports/hockey/flyers-hold-off-penguins-islanders-topple-flames.html,"Jaromir Jagr and Max Talbot both scored in the Flyers’ win, and Evgeni Nabokov made 29 saves to lead the Islanders to a victory.","Jaromir Jagr and Max Talbot both scored in the Flyers’ win, and Evgeni Nabokov made 29 saves to lead the Islanders to a victory.","NHL Roundup; Philadelphia Flyers defeat Pittsburgh Penguins, 4-2; other hockey scores noted.",13,[],The New York Times,[],Jagr Helps Beat Penguins; Islanders Topple Flames,"[{""value""=>""Calgary Flames"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""organizations""}, {""value""=>""Hockey, Ice"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""New York Islanders"", ""is_major""=>""N"", ""rank""=>""3"", ""name""=>""organizations""}, {""value""=>""Philadelphia Flyers"", ""is_major""=>""Y"", ""rank""=>""2"", ""name""=>""organizations""}, {""value""=>""Pittsburgh Penguins"", ""is_major""=>""Y"", ""rank""=>""4"", ""name""=>""organizations""}]",2011-12-30T00:00:00Z,article,Sports,Sports,Hockey,"{""contributor""=>"""", ""person""=>[], ""original""=>""By THE ASSOCIATED PRESS"", ""organization""=>""THE ASSOCIATED PRESS""}",News,515a7580fdc59278db004734,531
http://www.nytimes.com/2011/12/30/nyregion/troubled-wyckoff-heights-abruptly-gets-new-chief-executive.html,"After the chief executive of Wyckoff Heights Medical Center was abruptly dismissed, a member of a Cuomo administration task force was appointed to take over.","After the chief executive of Wyckoff Heights Medical Center was abruptly dismissed, a member of a Cuomo administration task force was appointed to take over.","Ramon Jesus Rodriguez, member of a task force set up by New York Gov Andrew M Cuomo to carry out a major reorganization of hospital care delivery in Brooklyn, is asked to take over control of Wyckoff Heights Medical Center after chief executive Rajiv Garg is dismissed.",19,[],The New York Times,"[{""subtype""=>""thumbnail"", ""url""=>""images/2011/12/30/nyregion/HOSPITAL/HOSPITAL-thumbStandard.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2011/12/30/nyregion/HOSPITAL/HOSPITAL-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",Abrupt Shift in Leadership at a Hospital in Brooklyn,"[{""value""=>""Cuomo, Andrew M"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""persons""}, {""value""=>""Wyckoff Heights Medical Center"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""organizations""}, {""value""=>""Brooklyn (NYC)"", ""is_major""=>""N"", ""rank""=>""6"", ""name""=>""glocations""}, {""value""=>""Bushwick (NYC)"", ""is_major""=>""N"", ""rank""=>""3"", ""name""=>""glocations""}, {""value""=>""Medicaid Redesign Team"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""organizations""}, {""value""=>""Appointments and Executive Changes"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Metro,N.Y. / Region,,"{""contributor""=>""Beth Kormanik contributed reporting."", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Anemona"", ""lastname""=>""HARTOCOLLIS""}], ""original""=>""By ANEMONA HARTOCOLLIS""}",News,515b7d00fdc59278db00b3bd,726
http://www.nytimes.com/2011/12/30/opinion/iran-and-the-strait.html,Iran’s threat to block oil shipping by shutting the Strait of Hormuz is a sign of desperation and a reminder of its recklessness.,Iran’s threat to block oil shipping by shutting the Strait of Hormuz is a sign of desperation and a reminder of its recklessness.,"Editorial asserts that Iran's threat to block oil shipping by shutting the Strait of Hormuz is a sign of desperation and a reminder of its recklessness; applauds the Obama administration for signaling that it will not back off of new sanctions on Iran, which are necessary to constrain the country's nuclear ambitions.",22,[],The New York Times,[],Iran and the Strait,"[{""value""=>""United Nations"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""organizations""}, {""value""=>""Embargoes and Economic Sanctions"", ""is_major""=>""N"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Editorials"", ""is_major""=>""Y"", ""rank""=>""8"", ""name""=>""subject""}, {""value""=>""Security Council (UN)"", ""is_major""=>""N"", ""rank""=>""6"", ""name""=>""organizations""}, {""value""=>""Nuclear Weapons"", ""is_major""=>""Y"", ""rank""=>""9"", ""name""=>""subject""}, {""value""=>""United States International Relations"", ""is_major""=>""N"", ""rank""=>""7"", ""name""=>""subject""}, {""value""=>""Iran"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""glocations""}, {""value""=>""Oil (Petroleum) and Gasoline"", ""is_major""=>""Y"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""Strait of Hormuz"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""glocations""}]",2011-12-30T00:00:00Z,article,Editorial,Opinion,,[],Editorial,515a7591fdc59278db00473e,512
http://www.nytimes.com/2011/12/30/sports/basketball/nba-basketball-roundup.html,Kevin Durant scored 30 points and hit a 3-pointer at the buzzer to lift the Thunder to a 104-102 victory against the Mavericks in a rematch of last season’s Western Conference finals.,Kevin Durant scored 30 points and hit a 3-pointer at the buzzer to lift the Thunder to a 104-102 victory against the Mavericks in a rematch of last season’s Western Conference finals.,"NBA Roundup; Oklahoma City Thunder defeats Dallas Mavericks, 104-102. other basketball scores noted.",10,[],The New York Times,[],Durant Hits Buzzer Shot to Stymie Mavericks,"[{""value""=>""Basketball"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Oklahoma City Thunder"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""organizations""}, {""value""=>""Dallas Mavericks"", ""is_major""=>""Y"", ""rank""=>""2"", ""name""=>""organizations""}, {""value""=>""Durant, Kevin"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""persons""}]",2011-12-30T00:00:00Z,article,Sports,Sports,Pro Basketball,"{""contributor""=>"""", ""person""=>[], ""original""=>""By THE ASSOCIATED PRESS"", ""organization""=>""THE ASSOCIATED PRESS""}",News,515a7583fdc59278db004736,485
http://www.nytimes.com/2011/12/30/opinion/gov-chafee-declines.html,"Rhode Island rightly argues that the death penalty is abhorrent and ineffective, so we sympathize with his refusal to turn over a prisoner who could be executed.","Rhode Island rightly argues that the death penalty is abhorrent and ineffective, so we sympathize with his refusal to turn over a prisoner who could be executed.","Editorial expresses support for Rhode Island Gov Lincoln Chafee, who has refused to turn over convicted prisoner Jason Wayne Pleau to federal authorities because he may be sentenced to death for murder; asserts that Chafee's refusal on the grounds that he rejects the death penalty raises serious legal questions about whether a governor can refuse to hand over a prisoner to the federal government.",22,[],The New York Times,[],Gov. Chafee Declines,"[{""value""=>""Federal-State Relations (US)"", ""is_major""=>""Y"", ""rank""=>""11"", ""name""=>""subject""}, {""value""=>""Justice Department"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""organizations""}, {""value""=>""Chafee, Lincoln"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""persons""}, {""value""=>""Decisions and Verdicts"", ""is_major""=>""N"", ""rank""=>""6"", ""name""=>""subject""}, {""value""=>""Editorials"", ""is_major""=>""Y"", ""rank""=>""9"", ""name""=>""subject""}, {""value""=>""Murders and Attempted Murders"", ""is_major""=>""N"", ""rank""=>""7"", ""name""=>""subject""}, {""value""=>""Capital Punishment"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""subject""}, {""value""=>""Rhode Island"", ""is_major""=>""Y"", ""rank""=>""2"", ""name""=>""glocations""}, {""value""=>""States (US)"", ""is_major""=>""N"", ""rank""=>""10"", ""name""=>""subject""}, {""value""=>""Courts and the Judiciary"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Editorial,Opinion,,[],Editorial,515a7594fdc59278db004740,423
http://www.nytimes.com/2011/12/30/sports/ncaafootball/florida-state-rallies-past-notre-dame.html,"Florida State rallied from a 14-point second-half deficit to slip past Notre Dame, 18-14, in the Champs Sports Bowl in Orlando, Fla., Thursday night.","Florida State rallied from a 14-point second-half deficit to slip past Notre Dame, 18-14, in the Champs Sports Bowl in Orlando, Fla., Thursday night.","Florida State football team defeats Notre Dame, 18-14, to win Champs Sports Bowl.",14,[],The New York Times,[],Florida State Rallies Past Notre Dame,"[{""value""=>""University of Notre Dame"", ""is_major""=>""Y"", ""rank""=>""4"", ""name""=>""organizations""}, {""value""=>""College Athletics"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""Florida State University"", ""is_major""=>""Y"", ""rank""=>""5"", ""name""=>""organizations""}, {""value""=>""Football"", ""is_major""=>""N"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Bowl Games"", ""is_major""=>""N"", ""rank""=>""6"", ""name""=>""subject""}, {""value""=>""Football (College)"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Sports,Sports,College Football,"{""contributor""=>"""", ""person""=>[], ""original""=>""By THE ASSOCIATED PRESS"", ""organization""=>""THE ASSOCIATED PRESS""}",Brief,515a7587fdc59278db004737,99
http://www.nytimes.com/2011/12/30/sports/football/jets-schottenheimer-weathers-deluge-of-criticism.html,"Brian Schottenheimer, the Jets’ offensive coordinator, has not shied away from blame for his unit’s inconsistent season and its performance against the Giants.","Brian Schottenheimer, the Jets’ offensive coordinator, has not shied away from blame for his unit’s inconsistent season and its performance against the Giants.",New York Jets offensive coordinator Brian Schottenheimer does not shied away from blame for his unit’s inconsistent season; will attempt to unleash the team's ground game in upcoming game against Miami Dolphins.,15,[],The New York Times,"[{""subtype""=>""thumbnail"", ""url""=>""images/2011/12/30/sports/Jets/Jets-thumbStandard.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2011/12/30/sports/Jets/Jets-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",Schottenheimer Weathers Criticism With Smile,"[{""value""=>""Miami Dolphins"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""organizations""}, {""value""=>""Football"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Schottenheimer, Brian"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""persons""}, {""value""=>""New York Jets"", ""is_major""=>""Y"", ""rank""=>""2"", ""name""=>""organizations""}, {""value""=>""Tomlinson, Ladainian"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""persons""}]",2011-12-30T00:00:00Z,article,Sports,Sports,Pro Football,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Zach"", ""lastname""=>""SCHONBRUN""}], ""original""=>""By ZACH SCHONBRUN""}",News,515a7588fdc59278db004738,782
http://www.nytimes.com/2011/12/30/nyregion/sept-11-museum-at-world-trade-center-wont-open-on-time.html,"A financial dispute has been simmering for some time, but Mayor Michael R. Bloomberg acknowledged for the first time on Thursday that it would delay the museum’s opening.","A financial dispute has been simmering for some time, but Mayor Michael R. Bloomberg acknowledged for the first time on Thursday that it would delay the museum’s opening.","New York City Mayor Michael R Bloomberg says National September 11 Memorial and Museum will not open as scheduled on Sept 11, 2012, the 11th anniversary of the Sept 11 attacks, because foundation responsible for running the museum has been arguing with Port Authority of New York and New Jersey over who is responsible for infrastructure costs.",21,[],,[],"Sept. 11 Museum Won’t Open on Time, Bloomberg Says","[{""value""=>""Museums"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""subject""}, {""value""=>""September 11 (2001)"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Monuments and Memorials"", ""is_major""=>""N"", ""rank""=>""6"", ""name""=>""subject""}, {""value""=>""Bloomberg, Michael R"", ""is_major""=>""N"", ""rank""=>""7"", ""name""=>""persons""}, {""value""=>""National September 11 Memorial and Museum"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""organizations""}, {""value""=>""World Trade Center (NYC)"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""Port Authority of New York and New Jersey"", ""is_major""=>""Y"", ""rank""=>""4"", ""name""=>""organizations""}]",2011-12-30T00:00:00Z,article,Metro,N.Y. / Region,,"{""contributor""=>"""", ""person""=>[], ""original""=>""By THE ASSOCIATED PRESS"", ""organization""=>""THE ASSOCIATED PRESS""}",News,515b7cf4fdc59278db00b3af,283
http://www.nytimes.com/2011/12/30/world/europe/italian-premier-mario-monti-presents-plan-for-economic-growth.html,"Prime Minister Mario Monti’s proposals include liberalizing Italy’s closed professions and guilds, encouraging competitiveness and modernizing the country’s outdated infrastructure.","Prime Minister Mario Monti’s proposals include liberalizing Italy’s closed professions and guilds, encouraging competitiveness and modernizing the country’s outdated infrastructure.","Italian Prime Min Mario Monti outlines his broad plan to stimulate growth in country's struggling economy; proposals include liberalizing Italy's closed professions and guilds, encouraging competitiveness and modernizing the nation's outdated infrastructure.",7,[],The New York Times,"[{""subtype""=>""xlarge"", ""url""=>""images/2011/12/30/world/italy/italy-articleLarge.jpg"", ""height""=>371, ""width""=>600, ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2011/12/30/world/italy/italy-articleLarge.jpg"", ""xlargeheight""=>""371""}, ""type""=>""image""}, {""subtype""=>""thumbnail"", ""url""=>""images/2011/12/30/world/italy/italy-thumbStandard.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2011/12/30/world/italy/italy-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",Italian Premier Outlines Plan to Stimulate Growth in a Struggling Economy,"[{""value""=>""Economic Conditions and Trends"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""subject""}, {""value""=>""Monti, Mario"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""persons""}, {""value""=>""Budgets and Budgeting"", ""is_major""=>""N"", ""rank""=>""6"", ""name""=>""subject""}, {""value""=>""Credit and Debt"", ""is_major""=>""N"", ""rank""=>""7"", ""name""=>""subject""}, {""value""=>""Politics and Government"", ""is_major""=>""N"", ""rank""=>""3"", ""name""=>""subject""}, {""value""=>""Italy"", ""is_major""=>""Y"", ""rank""=>""2"", ""name""=>""glocations""}, {""value""=>""European Sovereign Debt Crisis (2010- )"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Foreign,World,Europe,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Elisabetta"", ""lastname""=>""POVOLEDO""}, {""organization""=>"""", ""role""=>""reported"", ""rank""=>2, ""firstname""=>""Harvey"", ""lastname""=>""MORRIS""}], ""original""=>""By ELISABETTA POVOLEDO and HARVEY MORRIS""}",News,515b7d10fdc59278db00b3d5,1027
http://www.nytimes.com/2011/12/30/nyregion/governor-can-improve-law-and-justice-in-one-stroke.html,"Gov. Andrew M. Cuomo will end his first year as chief executive by keeping his distance, at least publicly, from the granting of pardons and clemency, though insiders say that is likely to change.","Gov. Andrew M. Cuomo will end his first year as chief executive by keeping his distance, at least publicly, from the granting of pardons and clemency, though insiders say that is likely to change.","Jim Dwyer About New York column notes that New York Gov Andrew M Cuomo will end his first year as chief executive by keeping his distance, at least publicly, from the granting of pardons and clemency; insiders say that is likely to change.",17,[],The New York Times,[],Lessons in DNA and Mercy,"[{""value""=>""Amnesties, Commutations and Pardons"", ""is_major""=>""Y"", ""rank""=>""5"", ""name""=>""subject""}, {""value""=>""Governors (US)"", ""is_major""=>""N"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""New York State"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""glocations""}, {""value""=>""Politics and Government"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""Cuomo, Andrew M"", ""is_major""=>""Y"", ""rank""=>""4"", ""name""=>""persons""}]",2011-12-30T00:00:00Z,article,Metro,N.Y. / Region,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Jim"", ""lastname""=>""DWYER""}], ""original""=>""By JIM DWYER""}",News,515b7cf7fdc59278db00b3b4,792
http://www.nytimes.com/2011/12/30/nyregion/a-woman-with-cerebral-palsy-and-the-aunt-she-calls-mom.html,"Linda Torres, 23, who uses a wheelchair, wants to learn job skills to repay Carmen Estrada, who raised her.","Linda Torres, 23, who uses a wheelchair, wants to learn job skills to repay Carmen Estrada, who raised her.",Federation of Protestant Welfare Agencies helps Linda Torres of Manhattan's Lower East Side buy furniture.,20,[],The New York Times,"[{""subtype""=>""xlarge"", ""url""=>""images/2011/12/30/nyregion/NEEDIEST/NEEDIEST-articleLarge.jpg"", ""height""=>360, ""width""=>600, ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2011/12/30/nyregion/NEEDIEST/NEEDIEST-articleLarge.jpg"", ""xlargeheight""=>""360""}, ""type""=>""image""}, {""subtype""=>""thumbnail"", ""url""=>""images/2011/12/30/nyregion/NEEDIEST/NEEDIEST-thumbStandard.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2011/12/30/nyregion/NEEDIEST/NEEDIEST-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",An Ill Young Woman and the Aunt Always by Her Side,"[{""value""=>""Philanthropy"", ""is_major""=>""N"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""New York Times Neediest Cases Fund"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""organizations""}, {""value""=>""Federation of Protestant Welfare Agencies"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""organizations""}, {""value""=>""Cerebral Palsy"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Metro,N.Y. / Region,,"{""contributor""=>"""", ""person""=>[{""firstname""=>""Mathew"", ""middlename""=>""R."", ""lastname""=>""WARREN"", ""rank""=>1, ""role""=>""reported"", ""organization""=>""""}], ""original""=>""By MATHEW R. WARREN""}",News,515b7cf6fdc59278db00b3b3,779
http://www.nytimes.com/2011/12/30/business/rising-production-costs-cause-organic-milk-shortage.html,"With the price of organic grain rising, cows are being fed less — and are producing less milk. Meanwhile, the demand for organic milk is growing.","With the price of organic grain rising, cows are being fed less — and are producing less milk. Meanwhile, the demand for organic milk is growing.","There is a shortage of organic milk across the country, and as sales increase consumers can expect sharp price increase starting in January 2012; cost of organic grain and hay to feed cows has gone up sharply while the price that farmers receive for their milk has not.",1,[],The New York Times,"[{""subtype""=>""xlarge"", ""url""=>""images/2011/12/30/business/jp-MILK/jp-MILK-articleLarge.jpg"", ""height""=>370, ""width""=>600, ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2011/12/30/business/jp-MILK/jp-MILK-articleLarge.jpg"", ""xlargeheight""=>""370""}, ""type""=>""image""}, {""subtype""=>""thumbnail"", ""url""=>""images/2011/12/30/business/jp-MILK/jp-MILK-thumbStandard.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2011/12/30/business/jp-MILK/jp-MILK-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]","As Supply Dwindles, Organic Milk Gets Popular","[{""value""=>""Shortages"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""subject""}, {""value""=>""Organic Foods and Products"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Milk"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""subject""}, {""value""=>""Agriculture and Farming"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""Prices (Fares, Fees and Rates)"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Business,Business Day,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""William"", ""lastname""=>""NEUMAN""}], ""original""=>""By WILLIAM NEUMAN""}",News,515b7d12fdc59278db00b3d7,1239
http://www.nytimes.com/2011/12/30/sports/basketball/for-lakers-metta-world-peace-a-new-name-and-outlook.html,"Metta World Peace, the Lakers forward formerly known as Ron Artest, has generally steered clear of fights, flagrant fouls, technical fouls and controversy over the last several years.","Metta World Peace, the Lakers forward formerly known as Ron Artest, has generally steered clear of fights, flagrant fouls, technical fouls and controversy over the last several years.","Los Angeles Lakers forward Metta World Peace, formally Ron Artest, has changed his outlook along with his name; World Peace stays clear of fights, flagrant fouls and controversy and even has played peace maker when teammates have tangled with opponents.",9,[],The New York Times,"[{""subtype""=>""thumbnail"", ""url""=>""images/2011/12/30/sports/30metta-1/30metta-1-thumbStandard.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2011/12/30/sports/30metta-1/30metta-1-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]","For Metta World Peace, a New Name and Outlook","[{""value""=>""Basketball"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Los Angeles Lakers"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""organizations""}, {""value""=>""Artest, Ron"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""persons""}]",2011-12-30T00:00:00Z,article,Sports,Sports,Pro Basketball,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Howard"", ""lastname""=>""BECK""}], ""original""=>""By HOWARD BECK""}",News,515a758dfdc59278db00473c,905
http://www.nytimes.com/2011/12/30/nyregion/nyc-traffic-deaths-set-100-year-low-mayor-says.html,"New York City has re-engineered streets with pedestrian plazas, bicycle lanes and time-equipped crosswalk signals in recent years.","New York City has re-engineered streets with pedestrian plazas, bicycle lanes and time-equipped crosswalk signals in recent years.","Number of traffic deaths in New York City has fallen to lowest level in a century, with 237 traffic deaths in 2011, 12.5 percent decrease from 2010 and 40 percent drop from 2001.",18,[],The New York Times,[],"Record Low Set in Deaths From Traffic, Mayor Says","[{""value""=>""Bloomberg, Michael R"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""persons""}, {""value""=>""Roads and Traffic"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""New York City"", ""is_major""=>""Y"", ""rank""=>""5"", ""name""=>""glocations""}, {""value""=>""Traffic Accidents and Safety"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Deaths (Fatalities)"", ""is_major""=>""N"", ""rank""=>""3"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Metro,N.Y. / Region,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Michael""}], ""original""=>""By MICHAEL M. GRYNBAUM and KATE TAYLOR""}",News,515b7cfafdc59278db00b3b7,595
http://www.nytimes.com/2011/12/30/nyregion/jamaica-queens-is-reborn-with-airtrain-riders-help.html,"The AirTrain service has been one contributor to the recovery of the Jamaica, Queens, business district, which has gained several new budget hotels attractive to out-of-towners.","The AirTrain service has been one contributor to the recovery of the Jamaica, Queens, business district, which has gained several new budget hotels attractive to out-of-towners.","AirTrain service to Kennedy International Airport has been one contributor to the recovery of the Jamaica, Queens, business district, which has gained several new budget hotels attractive to travelers.",17,[],The New York Times,[],Jamaica Comes Alive With Airport Arrivals,"[{""value""=>""Kennedy International Airport (NYC)"", ""is_major""=>""Y"", ""rank""=>""5"", ""name""=>""organizations""}, {""value""=>""Jamaica (NYC)"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""glocations""}, {""value""=>""Shopping and Retail"", ""is_major""=>""N"", ""rank""=>""3"", ""name""=>""subject""}, {""value""=>""Transit Systems"", ""is_major""=>""Y"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""Restoration and Renovation"", ""is_major""=>""N"", ""rank""=>""4"", ""name""=>""subject""}]",2011-12-30T00:00:00Z,article,Metro,N.Y. / Region,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Joseph"", ""lastname""=>""BERGER""}], ""original""=>""By JOSEPH BERGER""}",News,515b7d05fdc59278db00b3c4,1107
http://www.nytimes.com/2011/12/30/world/europe/russian-orthodox-church-turns-from-kremlin-ally-to-critic.html,"After disputed elections, the Russian Orthodox Church, including Patriarch Kirill I, has defended protests and could play a major role as the political and social crisis unfolds.","After disputed elections, the Russian Orthodox Church, including Patriarch Kirill I, has defended protests and could play a major role as the political and social crisis unfolds.","Russian Orthodox Church, including its leader Patriarch Kirill I, defend popular protests against the Kremlin over parliamentary elections widely dismissed as fraudulent; powerful institution, which has normally been a reliable source of support for the government, could play a major role as Russia's political and social crisis unfolds.",4,[],The New York Times,"[{""subtype""=>""xlarge"", ""url""=>""images/2011/12/30/world/orthodox1/orthodox1-articleLarge.jpg"", ""height""=>393, ""width""=>600, ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2011/12/30/world/orthodox1/orthodox1-articleLarge.jpg"", ""xlargeheight""=>""393""}, ""type""=>""image""}, {""subtype""=>""thumbnail"", ""url""=>""images/2011/12/30/world/orthodox1/orthodox1-thumbStandard-v2.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2011/12/30/world/orthodox1/orthodox1-thumbStandard-v2.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]","Disputed Voting Turns Church, a Kremlin Ally, Into Its Critic","[{""value""=>""Putin, Vladimir V"", ""is_major""=>""N"", ""rank""=>""5"", ""name""=>""persons""}, {""value""=>""Elections"", ""is_major""=>""N"", ""rank""=>""7"", ""name""=>""subject""}, {""value""=>""United Russia"", ""is_major""=>""N"", ""rank""=>""6"", ""name""=>""organizations""}, {""value""=>""Russia"", ""is_major""=>""Y"", ""rank""=>""3"", ""name""=>""glocations""}, {""value""=>""Russian Orthodox Church"", ""is_major""=>""Y"", ""rank""=>""1"", ""name""=>""subject""}, {""value""=>""Politics and Government"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""subject""}, {""value""=>""Kirill I"", ""is_major""=>""Y"", ""rank""=>""4"", ""name""=>""persons""}]",2011-12-30T00:00:00Z,article,Foreign,World,Europe,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""rank""=>1, ""firstname""=>""Sophia"", ""lastname""=>""KISHKOVSKY""}], ""original""=>""By SOPHIA KISHKOVSKY""}",News,515b7cfdfdc59278db00b3ba,1080
